nEntidades_competencia,nDesem_ult_semana,cero_cuotas,nPorcentaje_cero_cuotas_ope,nPorcentaje_sal_cero_cuo,Amonestacion,nAmonestacion_suspension,nvarsaldocapital,herencia,nporcentaje_Herencia,nOperaciones,nRatio_crec_deuda,Edad,nProductividad_dic,antiguedad,ingresoef,pregunta_1,pregunta_2,pregunta_3,pregunta_4,pregunta_5,pregunta_6,pregunta_7,pregunta_8,pregunta_9,pregunta_10,pregunta_11,pregunta_12,pregunta_13,pregunta_14,pregunta_15,pregunta_16,pregunta_17,pregunta_18,pregunta_19,pregunta_20,pregunta_21,pregunta_22,pregunta_23,pregunta_24,pregunta_25,pregunta_26,pregunta_27,pregunta_28,pregunta_29,pregunta_30,D__ASESOR COMERCIAL FUNCIONARIO,D__ASESOR COMERCIAL JUNIOR 1,D__ASESOR COMERCIAL JUNIOR 2,D__ASESOR COMERCIAL MASTER,D__ASESOR COMERCIAL SENIOR,D__Femenino,D__Masculino,D__Casado,D__Otros,D__Soltero,D__R,D__U,cluster
2,0.15630820169690302,1,0.0106758526447646,0.00239576903249732,0,0,0.0162305087512816,1,0.0460381484838352,30,1.90355005755514,32,1,29,0,0.9283278788042708,0.4693806960209465,0.6620411645161356,0.2662091087118795,0.4313693270710928,0.16301478556032634,0.8734950784351992,0.5884441537222522,0.2034350480566841,0.6670918413960883,0.6719707059183655,0.5290323940092241,0.24908517801668265,0.6510262040582522,0.8328966454090944,0.5583635891408271,0.7458028941719761,0.25492605337442603,0.5130904735023933,0.7389606361105442,0.5378034745652668,0.6575456891950816,0.08770272519152622,0.13393005326680996,0.9002883079854298,0.5958454685625489,0.8681266401427885,0.28736608815610576,0.11659284887946066,0.5377411865145,0,0,0,0,1,0,1,1,0,0,0,1,0
3,0.39280633308022,0,0.0,0.0,0,0,0.0230759348860491,1,0.250638539749526,23,2.4290579910180696,29,1,29,0,0.5538414147712133,0.5581607834329678,0.3508244125191491,0.7365510181468855,0.2384207448803467,0.44349714125203793,0.9270375564030232,0.6499239814744575,0.5146574591199349,0.3668718313009777,0.5352707813296387,0.06402202723640071,0.2644812297759073,0.1024124470154183,0.03673318084617139,0.6283285879123115,0.7040355688535946,0.5970685046327756,0.9424003485353896,0.16284422890435502,0.7951264865054899,0.3411036935441853,0.8298179867080167,0.9846582730559994,0.6051418372038612,0.6429530623151227,0.11339971637054412,0.2864792303692991,0.3308626316249791,0.3826101081378248,0,0,0,0,1,0,1,0,1,0,0,1,0
6,0.221180054513388,0,0.0,0.0,0,0,0.0046690994044055,1,0.0672189322160476,20,0.0,29,1,29,0,0.6777402878753747,0.4741753349974582,0.06919877166116782,0.02899600445830797,0.8541327507544889,0.2336149181207752,0.5251559082105955,0.9288708727879642,0.417944006096092,0.4212906829234112,0.6569902056808335,0.9516134590105602,0.26431345595239664,0.8027074657694029,0.7590709631639209,0.93698831504156,0.9955167567009156,0.6937744364118491,0.37278385732840735,0.3714143729165044,0.4655216488742955,0.16473793935573267,0.44752485250949214,0.34173496317745744,0.2840663674584487,0.6396304828980123,0.4673050636974376,0.5759921748396805,0.4132501150489889,0.7412561908128507,0,0,1,0,0,1,0,0,0,1,0,1,0
1,0.164793780375184,0,0.0,0.0,0,0,-0.00417690774797438,1,0.043662219094812,24,0.643880840007856,27,1,34,1,0.04795151149879573,0.3234105606890624,0.2914426717209881,0.2895225030110837,0.8405384445951009,0.5711026304066343,0.3450579014817731,0.6004168116184385,0.911392338284467,0.4214157088885209,0.7744828777204801,0.3933489005438989,0.8361895264103139,0.002304317190125582,0.3324840245301167,0.967966277539275,0.7252005906220375,0.4345717439504008,0.6244542128885358,0.7581401662824188,0.014108316980216529,0.36528164475891023,0.8820027513272931,0.17953813711865108,0.6801928320172854,0.4794397760236146,0.3006366523778293,0.9188125603067736,0.8778246476227545,0.3794771229576567,0,0,1,0,0,1,0,0,1,0,1,0,0
2,0.242058329954498,0,0.0,0.0,0,0,-0.0427867901539939,1,0.0,21,0.8954028718241529,34,1,29,0,0.9283132909645602,0.5052023712465087,0.23064099309453845,0.5242143334178884,0.3411629188889264,0.5975449957621121,0.8796494290070949,0.9786122997191624,0.7733241916795447,0.9819036125923256,0.7745485114853493,0.7199076507247679,0.01574765068012296,0.3434333879861118,0.06323625572165592,0.9110456101246804,0.967729258172872,0.8294472904551942,0.439711744139688,0.6689205861902846,0.1357045873143412,0.9688289330358402,0.8025641082366565,0.17231992918116912,0.3665488552708829,0.5595504356095486,0.8643493777526422,0.4483426513074441,0.6449696317733078,0.7564983496356428,0,0,0,1,0,1,0,0,1,0,0,1,0
0,0.15741609339170298,1,0.015063896623117,0.0157316813407583,0,0,0.0269619124014807,1,0.0603657709923985,26,1.7954450867699598,43,1,33,1,0.4676319218638074,0.4152295777108088,0.14618685349699498,0.8170967841446484,0.1877842456495156,0.4416070743840379,0.623704812607402,0.7905961369210956,0.6503440793359185,0.34608077595248443,0.2610685008038618,0.3343094814865889,0.3407146062600731,0.13076938468659172,0.998374819219744,0.9295123304931364,0.4233991756102383,0.07041824556850185,0.7720266109429791,0.3995825055404246,0.17710128294556882,0.669147370632699,0.4555527461467797,0.3184688328375689,0.9914095308163988,0.7976050286452561,0.00018516022176662259,0.6462868079068208,0.2617230761199204,0.4731265357339413,0,0,1,0,0,0,1,1,0,0,1,0,0
1,0.39525822696812707,0,0.0,0.0,0,0,0.0146771230952284,1,0.0217751763098727,27,0.903711962511265,27,1,38,1,0.3927801997248737,0.5213121170239344,0.19206223326279706,0.6099727087214839,0.6359558848751524,0.33609113445858674,0.8123862894991106,0.028995321575101207,0.7383284329472135,0.2515616308503193,0.4162403693858363,0.3087065360994213,0.027718790810786542,0.05888763409501985,0.8766543808089486,0.666383169764737,0.18715944340873314,0.8477759712329045,0.34684471512830817,0.5171861675980545,0.4529351604353337,0.42318477943400457,0.3857723947581968,0.923204095423184,0.0949714013663776,0.3931180596167216,0.5308215186881883,0.27530797004456503,0.9033186704408004,0.4200572634837352,0,0,1,0,0,1,0,0,0,1,1,0,0
5,0.357419703216215,1,0.007872030479605559,0.00346533338990848,0,0,0.0207102620079873,0,0.0,24,1.70598421347211,28,1,29,0,0.4574211390718202,0.6447382898864155,0.01704419800683821,0.9133561551993068,0.7213551588139135,0.048988544154860765,0.3824893741761777,0.4480837323286581,0.9235795325339092,0.044183268240865485,0.5465685045150359,0.07300966494187944,0.5784859314198729,0.019712411495598103,0.26475117117992075,0.8359393774264818,0.9062466927294562,0.6564531514335427,0.6012647047484687,0.2078825680444606,0.6084647203450996,0.3644779802635757,0.4172273481861748,0.2564471992577674,0.311534953512752,0.9665003704404846,0.14194117848365673,0.5453517935802356,0.06347538439185396,0.4926390851898759,0,0,0,1,0,0,1,0,0,1,0,1,0
4,0.293375940862803,1,0.0296129978961512,0.00970141393455206,0,0,0.0305504013867546,1,0.19382574663368,31,0.906320317701594,38,1,41,1,0.14925243248123898,0.06139481145151071,0.5176104805796673,0.08764923393995061,0.6596492937616207,0.5780342525245623,0.3161829617360811,0.016639859582464056,0.03149888897665976,0.3094323550131355,0.9546615714502191,0.2513638646164068,0.6614839638018951,0.5634080667012185,0.603019610101745,0.9616781525406118,0.7246645605329046,0.9383770231568928,0.07099483013915353,0.3694280766142147,0.5035453391578935,0.4108643287845997,0.24023122879931505,0.9849126809841882,0.8368078516510736,0.7415943705155814,0.5073320077155409,0.3818105415808003,0.7526374281349301,0.0009499974649017641,0,0,1,0,0,0,1,1,0,0,1,0,0
1,0.36209125728559494,1,0.0148547616129428,0.0142109086293473,0,1,0.0211485664766271,1,0.17452498589175197,25,0.926662198221896,34,1,30,0,0.03048418041395462,0.2789791370701282,0.1219676180953566,0.06524717438702654,0.3030061400761126,0.7277639594286283,0.9660274279259068,0.9277907400372429,0.3170053091672267,0.8034521976692809,0.08657994166663074,0.17167708680515206,0.2199688821879604,0.5789249093329827,0.0506230274748638,0.7567226429694411,0.4372339324482635,0.5252048697260949,0.3022267402760882,0.7653545583629022,0.30194759563561946,0.8293732342079184,0.30389954063734725,0.5231474983125518,0.06126491683438062,0.1671559329876996,0.3472829009571597,0.4335143183760516,0.16048861981844684,0.5297792707341826,0,0,0,1,0,0,1,0,0,1,1,0,0
4,0.320203662308926,1,0.0035351579578529204,0.00187313757227757,0,0,0.00121024531999006,1,0.0938876171618191,35,2.89445820287881,30,1,33,1,0.5871445934061867,0.10499436343778,0.4372815718236977,0.11318828071470365,0.08026947603021893,0.08466833324672329,0.4454380587201264,0.720770444201902,0.4165960395324119,0.5118161412150452,0.4810410119565768,0.7297145496885236,0.9398236193071731,0.15848046928512494,0.4402073423357225,0.4371585257494196,0.13515874474288606,0.3898357566991811,0.2886537404307528,0.1790574802821444,0.7359040503208126,0.5779656160719809,0.919164603741058,0.18039715833252726,0.8905909115410996,0.9695748703853744,0.7690096023469929,0.3810588408457638,0.8278264214327541,0.9737116774656132,0,0,0,0,1,0,1,0,0,1,0,1,0
4,0.247728106608863,0,0.0,0.0,0,0,0.0005071763782595839,1,0.0383442392660001,28,2.3112987015046498,37,1,30,0,0.08350918373051752,0.4462265168706547,0.8456696242083683,0.2399294436122725,0.9335136200069364,0.04523389176251813,0.043959856592998066,0.4439580218335102,0.7389738640068082,0.490250898991121,0.4160807788642949,0.6767685686624524,0.6986879055181742,0.7905507497146821,0.1929563912403232,0.09271724597516484,0.5744573118275111,0.08458969080990753,0.6420868124931529,0.3684051178091744,0.1018847323765406,0.21934479178199492,0.5541307018662529,0.18332310950669609,0.11316103154138925,0.02231705051422106,0.3908858355476909,0.3472120315856456,0.8891509649594108,0.5658013369557225,0,0,1,0,0,0,1,1,0,0,1,0,0
2,0.328682363802983,0,0.0,0.0,0,0,0.00968261439146647,1,0.0,27,0.881864800946155,26,1,34,1,0.4823809583570574,0.09242347928673822,0.7168238860555906,0.3645322078266667,0.4393628548497568,0.5916018816274269,0.3714128422837286,0.437875871526696,0.4054487415366009,0.2251086969886124,0.06765079037465828,0.6343288368096655,0.4960583865812733,0.026170927766460128,0.7257127651087137,0.8534421280854407,0.7949707063375214,0.2469455406534695,0.09590859334730606,0.8682929739780251,0.6730767708210426,0.9176177516194935,0.6668058468487004,0.7508464603135327,0.8868250893486659,0.21992699120062253,0.2631215662381565,0.8745610406217235,0.2661831068614784,0.3734106541159145,0,0,1,0,0,0,1,0,0,1,1,0,0
2,0.158826332629859,1,0.0,0.0,0,1,0.0712002195565382,1,0.0133487823042886,26,0.9563565343677201,33,1,38,1,0.4345447099056946,0.49350814226546996,0.9046882774000702,0.5812563741011894,0.066745948705343,0.6204970273608682,0.9658698720825696,0.0023718981949167888,0.5027621103963188,0.5032259459924723,0.2538038763805519,0.07528301827432116,0.5927641202818977,0.2976097852099402,0.24561188188553285,0.4126256656804329,0.0029641413745248317,0.4850505684766157,0.5797500724571398,0.341621242565634,0.2195417971771293,0.421443658531535,0.6048468046350877,0.6822039586948385,0.34695202807603065,0.19832879976062767,0.4728885802450114,0.8483881227016744,0.18221717934177292,0.14610666563908625,0,0,1,0,0,0,1,0,1,0,0,1,0
2,0.31508604836485105,1,0.0054210495386966,0.00156871631883305,0,1,0.00122874090161227,1,0.0137593169101661,22,0.9002180388340841,37,1,29,0,0.9618874757120908,0.9319091418443248,0.7814596652434004,0.2981044366399945,0.5865236862070257,0.8484315570511166,0.8859756283946835,0.7894618795598637,0.1328238005434338,0.031219191067086594,0.3597664892648942,0.6844458624372891,0.2659441801057246,0.9262159044605502,0.9351993993515244,0.9869852669017444,0.8614380941428327,0.3737566797276658,0.7679093035488704,0.10194079167298742,0.6116005617441785,0.3096755286280363,0.5028754071976157,0.621720109312224,0.7159152112960158,0.9797852971892472,0.02535950922017871,0.16955337282071206,0.6464373674258029,0.6891766117576911,0,0,1,0,0,0,1,1,0,0,0,1,0
3,0.36494236194146795,0,0.0,0.0,0,0,0.00859690084722162,1,0.0480244176913036,23,1.01954945297547,31,1,30,0,0.5907833670120533,0.08749400525911155,0.34329222639030643,0.13338273819053648,0.23483233709179,0.8420030896453016,0.17765190723784674,0.01694590269860885,0.1622726984525249,0.1315495663452222,0.05534293297081494,0.07840224917348293,0.11719159087280362,0.29716838466523976,0.7022033141669166,0.1877625312987156,0.8558512058434793,0.9540621278787856,0.9586710808991671,0.700130248525438,0.1680492916315678,0.7594439807312847,0.037164537781776315,0.10766075729577196,0.09602356811112966,0.27745305359138706,0.2953053487094144,0.6472261068084096,0.6181920701529963,0.40134423539402203,0,0,0,0,1,0,1,0,0,1,0,1,0
1,0.153284397234192,1,0.0,0.0,0,0,-0.0846165073543309,1,0.0576598506419276,18,0.873490843004196,31,1,33,1,0.8884226295592351,0.6300993472013421,0.9117385778317806,0.3423614546556344,0.056006678441491535,0.22441757005754334,0.9579524414565184,0.40237939805379375,0.5354178673773692,0.4327172218821356,0.9616117095152522,0.6082673251464693,0.12979199924863127,0.2749182742441666,0.6489821523311122,0.901411815223774,0.5833062025010418,0.6339618522959037,0.6240616253706353,0.17824793173717468,0.04799723495880315,0.4303265554354051,0.941726534201572,0.7960679373627266,0.037663022175211225,0.2972204370619317,0.4242856615841779,0.8743361019180712,0.031258212423181164,0.8554803924656749,0,0,1,0,0,0,1,0,0,1,1,0,0
2,0.319196549677024,1,0.005221967713787089,0.0131944553368297,0,0,-0.0266046563246178,1,0.0762820670707868,21,0.929935339178987,29,1,30,0,0.7968951234989698,0.12621217100807125,0.4252292103633045,0.3031802455760028,0.8768002618600169,0.6897222200871375,0.21319450937787554,0.6278891752576771,0.6610504143778371,0.28360667501174874,0.8073772355101432,0.8797931133545321,0.7834016059344207,0.4527788817721144,0.2744272977381541,0.7353932742797619,0.15056035610130258,0.7509906188754613,0.3067634187083931,0.5612322932771894,0.2303302448098562,0.0922095861421166,0.04712379401976163,0.8774275079016826,0.8748379079989872,0.8431163182315344,0.9808593756962792,0.2556214224670247,0.5525632827354436,0.08487158826343323,0,0,1,0,0,0,1,0,0,1,0,1,0
3,0.33740546403236205,1,0.0416856751824818,0.0244237605994063,1,1,0.0454077287358696,1,0.34329057302566,16,0.924779072124687,28,1,37,1,0.9818131426955528,0.21350736492947187,0.06859074144143784,0.7937587586851018,0.02404043244135956,0.6108239429967545,0.9903261872373148,0.2893712424870805,0.12076026994099953,0.2647193325356477,0.5520232566010553,0.2069172946147826,0.5123243533570037,0.7183645867716678,0.6024905214790739,0.15764055107094144,0.2003456183991744,0.7451951229938659,0.5727257507123569,0.5336310506550951,0.33676939429381625,0.8690608149018505,0.3274533568070319,0.17286336763909824,0.9834958371376428,0.4336402716576941,0.11704899570147133,0.27899610586241874,0.039949325047424766,0.4174180739516424,0,1,0,0,0,0,1,0,0,1,1,0,0
1,0.368115640010394,1,0.0291986359761296,0.0421325862294175,0,0,0.00677094858343176,1,0.0333868102751187,24,0.7764880196713041,46,1,30,0,0.9023706240865172,0.4287699180456,0.9731921081941686,0.6731920509495669,0.09647049239573513,0.6388702829224003,0.5192872615569337,0.9726154389155997,0.9026921367235768,0.5889330123986884,0.3794933743414193,0.5094123098779071,0.8495812614483117,0.5549668577971906,0.07508535123632898,0.6862952349918816,0.6063831903423579,0.7534668494392891,0.6225396580835687,0.8512237984985986,0.9706069881546427,0.0635527938981355,0.3139369156178552,0.149751087849322,0.7656555585350011,0.003143809236648698,0.11559806853215306,0.8873982483237639,0.6041720568501012,0.5786544938623421,0,0,0,0,1,0,1,1,0,0,1,0,0
1,0.317285897791552,1,0.008440170940170941,0.00962530589666375,0,1,-0.0117201018061614,1,0.0896921549926975,24,0.8713697141785001,26,1,38,1,0.9795137493867848,0.3379280182174155,0.4852761120818628,0.4218097140277104,0.01872536517816059,0.29226028343974986,0.2357325327874259,0.10777200634105487,0.006101833895855058,0.4579989489380225,0.12397067526459493,0.26265776567560417,0.3885569941387765,0.908964911755141,0.5486684755246015,0.6968159934478193,0.03785017712056615,0.2507414799131176,0.2940677328318314,0.3143077096961282,0.3919036474860363,0.9032893030877672,0.3804320574072359,0.29022843631141304,0.30257270884516363,0.21496016644707586,0.4316825260481597,0.3779553727496013,0.5865462746806546,0.9660056581677734,0,1,0,0,0,0,1,0,0,1,1,0,0
2,0.457604707143934,0,0.0,0.0,0,0,0.0139400605844589,1,0.0614875305101395,25,1.2110487738304099,31,1,29,0,0.19376175590971376,0.9661153438773544,0.3213658792709249,0.7775163180299648,0.7779021141593138,0.17497325212514825,0.13693321437298234,0.0028538122381371878,0.7725910740794592,0.8107486251337247,0.1978028943654181,0.5033651656886686,0.9496263614012768,0.8416443443772877,0.3075824168211744,0.9744173047249866,0.9182926734017888,0.7391594795224008,0.9423734773869976,0.04119475650835247,0.9649947495915352,0.8490430263563922,0.3872719914584882,0.17550488709323864,0.5508428261302774,0.4280992544506419,0.6988598392179324,0.2808893751057868,0.13876443226237334,0.032021469862883345,0,0,1,0,0,1,0,0,0,1,1,0,0
2,0.21240252843629104,1,0.0,0.0,0,0,0.0252707255884239,1,0.00565824821388266,33,1.00214895355998,27,1,28,0,0.8898647895173599,0.3850570661776256,0.9988659164952493,0.9613147321370604,0.6123751084704132,0.8204566022812092,0.910415890037136,0.4659459922415958,0.4343478777678451,0.600071702611092,0.4543328601603507,0.07177899166653345,0.1252994864000152,0.2959051696945306,0.9869642888138636,0.9430810014291636,0.8410945463835774,0.8046803805886636,0.8443828930512425,0.7235809455005991,0.5513873864935325,0.6659571124194932,0.5013679972867008,0.9920217452167126,0.4646342921821564,0.2619004214198999,0.8093452575575096,0.4449188357862346,0.9601241541752804,0.6536110601388659,0,0,1,0,0,1,0,0,0,1,1,0,0
6,0.39958138212720096,0,0.0,0.0,1,1,-0.0480079659569814,1,0.43055156490256397,32,1.18589746197538,29,1,28,0,0.8670805189655996,0.08841729865453674,0.4496673380989287,0.11920960963187745,0.9344229892173864,0.7416224225958574,0.7672396988152118,0.5873044672001178,0.9771053982068248,0.2902826902713326,0.4599180038276585,0.23839043258092674,0.5552457089473368,0.4147724255068538,0.02781530839174784,0.5404678450790279,0.38881119637423933,0.4514449873539965,0.7557172754875193,0.8591404244360621,0.7215102414823901,0.14339153335292154,0.3337552653281106,0.8388187937074814,0.19227628698093904,0.2439050809349851,0.600144924759063,0.291240201348386,0.3617332035323619,0.07098895823554087,0,0,0,0,1,0,1,1,0,0,0,1,0
6,0.39288875057136996,0,0.0,0.0,0,1,0.0277923669951207,1,0.204238033521998,18,0.986831558501505,30,1,28,1,0.7513105845913973,0.5699420987959246,0.9343337727083076,0.1203070423872138,0.3604247641853785,0.9834324201587716,0.6440310707075706,0.7067208491350325,0.6775223630433815,0.9189710015493194,0.7514816493517902,0.8867027513405157,0.1680842418681472,0.5592765671754233,0.7437601762620716,0.34791264330272353,0.6364385854442929,0.6592763448183684,0.7162795584726991,0.7477439789952622,0.4145478515080677,0.4039026603896017,0.08310012260909039,0.1371425311961858,0.6568206676304958,0.5516404830363356,0.15007280158291447,0.6461159213191772,0.15298489992055966,0.25169424284383396,0,0,1,0,0,0,1,0,0,1,0,1,0
1,0.450216665025084,1,0.00463768115942029,0.0431705741788128,0,0,-0.0372495933288709,1,0.0948233481267566,22,0.860558923393181,36,1,28,0,0.1517004580074749,0.6830978071381001,0.8438967179528123,0.0939328302403496,0.6402324530669383,0.4950825287545283,0.2922477247035413,0.9861280591947174,0.98785999964995,0.8956777859342443,0.6772569645755255,0.9300193492321716,0.22487341872599945,0.6610745642226359,0.39958576616416186,0.1383560306990741,0.6248868348672887,0.9032897196719052,0.13669218516159265,0.3630418467018008,0.4186886006453228,0.6932083258939029,0.3972744707836463,0.4496360031321037,0.19990225923322247,0.030756238945654383,0.6335061447998379,0.7583207311215894,0.003545216337096257,0.10502026938617326,0,0,0,0,1,0,1,0,0,1,0,1,0
5,0.45617643218236403,0,0.0,0.0,0,0,-0.0238089742885456,1,0.39362834336414204,19,1.08804995486528,27,1,32,1,0.5154031640345405,0.5826992377193693,0.8453669673584585,0.9920984715089768,0.15327818139381766,0.11228187361672927,0.5894144924403039,0.31436028971369834,0.8090265909324542,0.051845210186248325,0.0976926288660478,0.8739024045102816,0.3025841286253236,0.19981815155725635,0.5996240412356618,0.35870323663515624,0.8726227328417856,0.07298624296245447,0.7000458492236821,0.29597665901047604,0.4047662480253964,0.20592089038042194,0.15199642612057318,0.10745905899490528,0.7576386271106853,0.1736438688006644,0.8349121047302736,0.931797761435577,0.3393211547579105,0.8755061561276319,0,0,1,0,0,0,1,0,0,1,0,1,0
2,0.12030141604247199,1,0.0,0.0,0,0,-0.00214034402401921,1,0.0121191254564029,18,0.0,26,1,33,1,0.2424382475806561,0.8492370508897926,0.7148430097921571,0.7336107697426504,0.7661239094824566,0.05279528136224665,0.2591840072845707,0.5023491824396075,0.942179332817688,0.5435889953022822,0.4685946767798734,0.4146287559900005,0.3247817159696261,0.4479724325975713,0.8369227667036068,0.9193838185799336,0.3524519656852867,0.6211869409190806,0.0042152922015027405,0.4601494874341366,0.6022507629339402,0.8511730502574799,0.6015707685347647,0.4694570866197402,0.4869643399727704,0.5973939212742158,0.2142362272864096,0.5753221847906498,0.18031791522248095,0.16394753388590488,0,0,1,0,0,0,1,0,0,1,1,0,0
1,0.399867526198572,0,0.0,0.0,0,0,-0.00234415605787257,1,0.137214753718476,24,0.505161527930734,31,1,29,0,0.2676675122974228,0.3865006317537306,0.8430448206661185,0.21783190320404025,0.20973916057195907,0.15505308538142526,0.047735309486353295,0.07422084413253227,0.1988145876431424,0.8069177072764188,0.5752258591126046,0.4077575947026286,0.6098154786441679,0.6527209427601335,0.10480880190803676,0.16592038770400466,0.9281697724560446,0.3333454918874021,0.930875697319002,0.1340615381582907,0.3606023403497003,0.46433732058915295,0.7205122669957775,0.03144269134109445,0.3342472084478304,0.9244667956244677,0.9921026059818192,0.5878551578565993,0.5285679658070135,0.5098235614019571,0,0,1,0,0,0,1,0,0,1,0,1,0
6,0.16454392675541502,0,0.0,0.0,0,0,0.0237477780573417,1,0.19878245300254396,26,7.557788944723621,27,1,28,0,0.8953499455662302,0.836861487898561,0.4858128987646018,0.5330507540434489,0.9975930290797044,0.6827704626151949,0.9994849624405496,0.8879979851173371,0.6998186934000697,0.19884129338864087,0.3855528151779598,0.41094983129056695,0.1968957820732744,0.005737581667162095,0.3430281065141865,0.4800624702150559,0.5400471010469012,0.9008527280656298,0.8870967313445246,0.17977881927777406,0.1364644161441022,0.05309067144016832,0.4869367393120205,0.23635224795302104,0.5459421021644952,0.07036778282569989,0.4238596201222917,0.6387882378914412,0.4878295840814017,0.32962819989959224,0,0,1,0,0,0,1,0,0,1,0,1,-1
0,0.28738145274156107,0,0.0,0.0,0,0,0.0035827763157901603,1,0.495434557122541,21,1.15606517737001,40,1,28,0,0.33610249794496816,0.2582728241735933,0.8311659088327562,0.020888426512422956,0.6015489712559369,0.9541331550583112,0.7345342733434974,0.10088888184237976,0.6804090549327843,0.3089435086787755,0.8998966740446728,0.9120338654655564,0.8823368668202484,0.5847539157592987,0.18281396519370266,0.8891024543375095,0.9550768617330267,0.8254249415100101,0.04727314894474111,0.369872228573883,0.4228650493604624,0.5385806931777095,0.5885834862400982,0.5699520416172255,0.8003503098040736,0.4493403789372337,0.18506078342827648,0.011175548491367926,0.03877342438766696,0.5399265145383377,0,0,0,0,1,1,0,0,0,1,0,1,0
2,0.244363110644106,1,0.0274088327779603,0.0264141671771944,0,0,0.0250504671563639,1,0.13982330376279903,20,0.0,39,0,28,0,0.3207942366580322,0.1647530179328931,0.2512920840207371,0.3298523659062632,0.664799617281161,0.6257234443416921,0.6457041781661167,0.8526018197779665,0.17354576940536526,0.037943854271780715,0.4832536432967261,0.88860727902252,0.05150019953720342,0.20885803588259755,0.10695891229782273,0.5315166016744838,0.8877644174250671,0.009179902840458665,0.09684880524022588,0.24652804644219986,0.1254062578246894,0.030201753180351013,0.08756000656089702,0.3087522635521425,0.14372401135816934,0.25176867980133755,0.8248994421962905,0.6334187224751003,0.7654042962256992,0.8547152073460207,0,0,0,0,1,0,1,1,0,0,0,1,0
2,0.267589223648525,1,0.0,0.0,0,0,0.040524517500466,1,0.0295335195388493,20,0.0,30,1,30,1,0.6144344379411907,0.4526190989274733,0.17605544947131613,0.6707082216372146,0.15821818717385938,0.4121625563319932,0.6633098825389392,0.14492888227086145,0.19189897027799896,0.6830100114923955,0.3634079456362483,0.5571269199004258,0.7779710381887491,0.9999790556654886,0.5038309716805088,0.683033249430145,0.10212427180471216,0.13634715354824112,0.07383734264928943,0.2666429785108033,0.9791136043400954,0.7578775080746989,0.12556380320975954,0.5814960600414879,0.1469745066600645,0.9646732656642892,0.158183448469566,0.967172326751258,0.7419023258545714,0.9410702992531362,0,1,0,0,0,0,1,0,0,1,1,0,0
3,0.324631807210254,0,0.0,0.0,0,0,0.00715837050201366,1,0.372101761340411,21,0.7148874183409829,37,1,28,0,0.5583635811051166,0.6621832840811116,0.9976498951767944,0.8781295538777333,0.2605424733365297,0.06329863395291213,0.800255917797305,0.22162834987591984,0.6023673658698344,0.9418306010514096,0.5872516266188765,0.4628996460652728,0.15789476989763507,0.34101477797956303,0.9076698118879138,0.998245141116744,0.4310308317295761,0.5411518476841731,0.7552165890715536,0.17291400918904165,0.5977649473721817,0.4863891252334575,0.4489398142044607,0.32582494462014955,0.7471704350297326,0.6172029788998119,0.10064431783292282,0.8982500319912631,0.0556926328360704,0.3901417906511244,0,0,0,0,1,0,1,1,0,0,0,1,0
1,0.393989051917858,1,0.0,0.0,0,0,0.00846844075036904,1,0.662406144026381,28,1.04005255211231,28,1,27,0,0.11421033935857985,0.5820814997080802,0.5008287555521876,0.4128217933094588,0.046751039413098,0.4662191192250276,0.5702099497317669,0.4868250127611298,0.3235601631525189,0.8308868084646608,0.8581831967305924,0.2278975098017335,0.282634420995691,0.5064328477996629,0.8985761386929293,0.09855599678922357,0.4710196830475959,0.4650161221915554,0.8975833999090918,0.8867885927324353,0.4058352903565564,0.047272650860129,0.22801418277631025,0.09044192294691078,0.07113000845996442,0.4493054880356277,0.9243910125562254,0.7329228006518829,0.5721675469151721,0.9455019372726912,0,0,1,0,0,0,1,0,0,1,0,1,0
3,0.348537340631452,1,0.004728370221327971,0.00510042795459364,0,0,0.00914346737025271,1,0.122749723730282,23,0.9451723413234209,34,1,28,1,0.5492584827508297,0.7096242674700188,0.9283195300020316,0.10175102425465787,0.4655852473324056,0.891431301725952,0.8140297376423616,0.4702320933079411,0.9733819476878586,0.2047600429252953,0.9265687148972273,0.7824301013400707,0.7227423205887145,0.9071771707238588,0.3423947480962401,0.4224462961235221,0.9109027194067232,0.22655561387655246,0.1829797457137462,0.7147405691437873,0.03351111006034424,0.7078823763222637,0.2165163147125061,0.1724906563700681,0.5365024912572798,0.1564211494204858,0.4554393021366744,0.6830837180445956,0.9319375410792204,0.9550978234350748,0,0,1,0,0,0,1,0,0,1,1,0,0
2,0.250929414516668,0,0.0,0.0,0,0,0.0322079156352597,1,0.245889192215445,27,1.57795019606788,25,1,31,1,0.3020453020052273,0.5274039402077787,0.4871931435634015,0.1880825799725947,0.233421863276596,0.6652368539806026,0.09757394375877604,0.0544672523248797,0.4595454091540538,0.7687314358845414,0.033090980508370005,0.16778416616893302,0.39014973896660404,0.3337214237075421,0.9840689172529091,0.8234251203347882,0.00041183418046153436,0.7641834992899876,0.1404332941929557,0.6506128900071506,0.4835686173731063,0.497290410110251,0.6017675292795276,0.6456000047781644,0.2781913814268807,0.671157087727427,0.6418125812834559,0.7090399342712558,0.13718858246244547,0.2706035050184459,0,0,1,0,0,0,1,0,1,0,1,0,0
